gc_orgID,harmonized_name,nom_harmonisé,abbreviation,abreviation,infobaseID,rg,ati,open_gov_ouvert,pop,phoenix,website,site_web,Organization Legal Name English,Organization Legal Name French,French Name,FAA,Original English Name,Names Match,Legal title,Applied title,Titre d'usage,legal_title,org_id,Harmonize_name
3647,Canadian Tourism Commission,Commission canadienne du tourisme,,,97,,Destination Canada,,TRC,,en-corporate.canada.travel,fr-corporate.canada.travel,Canadian Tourism Commission,Commission canadienne du tourisme,Commission canadienne du tourisme,3,Canadian Tourism Commission,0,,,,Canadian Tourism Commission,97.0,Destination Canada
3648,Standards Council of Canada,Conseil canadien des normes,,,312,,Standards Council of Canada,,,,www.scc.ca,www.ccn.ca,Standards Council of Canada,Conseil canadien des normes,Conseil canadien des normes,3,Standards Council of Canada,0,,,,Standards Council of Canada,312.0,Standards Council of Canada
3649,Atomic Energy of Canada Limited,Énergie atomique du Canada limitée,,,14,,Atomic Energy of Canada Limited,,AEC,,www.aecl.ca,www.aecl.ca,Atomic Energy of Canada Limited,Énergie atomique du Canada limitée,"Énergie atomique du Canada, Limitée",3,Atomic Energy of Canada Limited,0,,,,Atomic Energy of Canada Limited,14.0,Atomic Energy of Canada Limited
3650,Canada Lands Company Limited,Société immobilière du Canada limitée,,,40,,Canada Lands Company Limited,,,,https://www.clc-sic.ca/,https://www.clc-sic.ca/francais,Canada Lands Company Limited,Société immobilière du Canada limitée,Société immobilière du Canada Limitée,3,Canada Lands Company Limited,0,,,,Canada Lands Company Limited,40.0,Canada Lands Company Limited
3651,Canada Post Corporation,Société canadienne des postes,,,44,,Canada Post Corporation,,,,www.canadapost.ca,www.postescanada.ca,Canada Post Corporation,Société canadienne des postes,Société canadienne des postes,3,Canada Post Corporation,0,,,,Canada Post Corporation,44.0,Canada Post
3652,Defence Construction (1951) Limited,Construction de Défense (1951) Limitée,,,119,,Defence Construction Canada,,DCL,,https://www.dcc-cdc.gc.ca/,https://www.cdc-dcc.gc.ca/,Defence Construction (1951) Limited,Construction de Défense (1951) Limitée,Construction de défense (1951) Limitée,3,Defence Construction (1951) Limited,0,,,,Defence Construction (1951) Limited,119.0,Defence Construction Canada
3653,National Capital Commission,Commission de la capitale nationale,,,219,,National Capital Commission,,NCC,,www.ncc-ccn.gc.ca,www.ccn-ncc.gc.ca,National Capital Commission,Commission de la capitale nationale,Commission de la capitale nationale,3,National Capital Commission,0,,,,National Capital Commission,219.0,National Capital Commission
3654,Atlantic Pilotage Authority,Administration de pilotage de l'Atlantique,,,13,,Atlantic Pilotage Authority Canada,,,,www.atlanticpilotage.com,www.atlanticpilotage.com,Atlantic Pilotage Authority,Administration de pilotage de l'Atlantique,Administration de pilotage de l'Atlantique,3,Atlantic Pilotage Authority,0,,,,Atlantic Pilotage Authority,13.0,Atlantic Pilotage Authority Canada
3655,Canadian Air Transport Security Authority,Administration canadienne de la sûreté du transport aérien,,,51,,Canadian Air Transport Security Authority,,,,www.catsa.gc.ca,www.acsta.gc.ca,Canadian Air Transport Security Authority,Administration canadienne de la sûreté du transport aérien,Administration canadienne de la sûreté du transport aérien,3,Canadian Air Transport Security Authority,0,,,,Canadian Air Transport Security Authority,51.0,Canadian Air Transport Security Authority
3656,Great Lakes Pilotage Authority,Administration de pilotage des Grands Lacs,,,163,,Great Lakes Pilotage Authority,,,,www.glpa-apgl.com,www.glpa-apgl.com,Great Lakes Pilotage Authority,Administration de pilotage des Grands Lacs,Administration de pilotage des Grands Lacs,3,Great Lakes Pilotage Authority,0,,,,Great Lakes Pilotage Authority,163.0,Great Lakes Pilotage Authority Canada
3657,Laurentian Pilotage Authority,Administration de pilotage des Laurentides,,,197,,Laurentian Pilotage Authority Canada,,,,www.pilotagestlaurent.gc.ca,www.pilotagestlaurent.gc.ca,Laurentian Pilotage Authority,Administration de pilotage des Laurentides,Administration de pilotage des Laurentides,3,Laurentian Pilotage Authority,0,,,,Laurentian Pilotage Authority,197.0,Laurentian Pilotage Authority Canada
3658,Marine Atlantic Inc.,Marine Atlantique S.C.C.,,,202,,Marine Atlantic Inc,,,,www.marine-atlantic.ca,www.marine-atlantic.ca,Marine Atlantic Inc.,Marine Atlantique S.C.C.,Marine Atlantique S.C.C.,3,Marine Atlantic Inc.,0,,,,Marine Atlantic Inc.,202.0,Marine Atlantic Inc.
3659,Pacific Pilotage Authority,Administration de pilotage du Pacifique,,,261,,Pacific Pilotage Authority Canada,,,,www.ppa.gc.ca,www.ppa.gc.ca,Pacific Pilotage Authority,Administration de pilotage du Pacifique,Administration de pilotage du Pacifique,3,Pacific Pilotage Authority,0,,,,Pacific Pilotage Authority,261.0,Pacific Pilotage Authority Canada
3660,Ridley Terminals Inc.,Ridley Terminals Inc.,,,292,,,,,,www.rti.ca,www.rti.ca,Ridley Terminals Inc.,Ridley Terminals Inc.,,,,0,,,,Ridley Terminals Inc.,292.0,Ridley Terminals Inc.
3661,The Federal Bridge Corporation Limited,La Société des ponts fédéraux Limitée,,,148,,Federal Bridge Corporation Limited,,,,www.federalbridge.ca,www.federalbridge.ca,The Federal Bridge Corporation Limited,La Société des ponts fédéraux Limitée,La Société des ponts fédéraux Limitée,3,The Federal Bridge Corporation Limited,0,,,,The Federal Bridge Corporation Limited,148.0,Federal Bridge Corporation
3662,VIA Rail Canada Inc.,VIA Rail Canada inc.,,,334,,VIA Rail Canada,,,,www.viarail.ca/en,www.viarail.ca/fr,VIA Rail Canada Inc.,VIA Rail Canada inc.,VIA Rail Canada Inc.,3,VIA Rail Canada Inc.,0,,,,VIA Rail Canada Inc.,334.0,VIA Rail Canada Inc.
3663,Public Sector Pension Investment Board,Office d'investissement des régimes de pensions du secteur public,,,281,,Public Sector Pension Investment Board,,,,www.investpsp.ca,www.investpsp.ca,Public Sector Pension Investment Board,Office d'investissement des régimes de pensions du secteur public,,,,0,,,,Public Sector Pension Investment Board,281.0,Public Sector Pension Investment Board
3664,Assisted Human Reproduction Agency of Canada,Agence canadienne de contrôle de la procréation assistée,,,10,,,,,,,,Assisted Human Reproduction Agency of Canada,Agence canadienne de contrôle de la procréation assistée,,,,0,,,,Assisted Human Reproduction Agency of Canada,10.0,Assisted Human Reproduction Agency of Canada
3665,Blue Water Bridge Authority,Administration du pont Blue Water,,,17,,,,,,,,Blue Water Bridge Authority,Administration du pont Blue Water,,,,0,,,,Blue Water Bridge Authority,17.0,Blue Water Bridge Canada
3666,Canada Employment Insurance Financing Board,Office de financement de l'assurance-emploi du Canada,,,34,,,,,,,,Canada Employment Insurance Financing Board,Office de financement de l'assurance-emploi du Canada,,,,0,,,,Canada Employment Insurance Financing Board,34.0,Canada Employment Insurance Financing Board
3667,Corporation for the Mitigation of Mackenzie Gas Project Impacts,Société d'atténuation des répercussions du projet gazier Mackenzie,,,116,,,,,,,,Corporation for the Mitigation of Mackenzie Gas Project Impacts,Société d'atténuation des répercussions du projet gazier Mackenzie,,,,0,,,,Corporation for the Mitigation of Mackenzie Gas Project Impacts,116.0,Corporation for the Mitigation of Mackenzie Gas Project Impacts
3668,Enterprise Cape Breton Corporation,Société d'expansion du Cap Breton,,,143,,,,,,,,Enterprise Cape Breton Corporation,Société d'expansion du Cap Breton,,,,0,,,,Enterprise Cape Breton Corporation,143.0,Enterprise Cape Breton Corporation
3669,First Nations Statistical Institute,Institut de la statistique des Premières nations,,,154,,,,,,,,First Nations Statistical Institute,Institut de la statistique des Premières nations,,,,0,,,,First Nations Statistical Institute,154.0,First Nations Statistical Institute
3670,Grain Appeal Tribunal,Tribunal d'appel pour les grains,,,162,,,,,,,,Grain Appeal Tribunal,Tribunal d'appel pour les grains,,,,0,,,,Grain Appeal Tribunal,162.0,Grain Appeal Tribunal
3671,Hazardous Materials Information Review Commission,Conseil de contrôle des renseignements relatifs aux matières dangereuses,,,170,,,,,,,,Hazardous Materials Information Review Commission,Conseil de contrôle des renseignements relatifs aux matières dangereuses,,,,0,,,,Hazardous Materials Information Review Commission,170.0,Hazardous Materials Information Review Commission
3672,Indian Residential Schools Truth and Reconciliation Commission,Commission de vérité et de réconciliation relative aux pensionnats indiens,,,177,,,,,,,,Indian Residential Schools Truth and Reconciliation Commission,Commission de vérité et de réconciliation relative aux pensionnats indiens,,,,0,,,,Indian Residential Schools Truth and Reconciliation Commission,177.0,Indian Residential Schools Truth and Reconciliation Commission
3673,Inuvialuit Arbitration Board,Commission d'arbitrage des Inuvialuit,,,193,,,,,,,,Inuvialuit Arbitration Board,Commission d'arbitrage des Inuvialuit,,,,0,,,,Inuvialuit Arbitration Board,193.0,Inuvialuit Arbitration Board
3674,Merchant Seamen Compensation Board,Commission d'indemnisation des marins marchands,,,207,,,,,,,,Merchant Seamen Compensation Board,Commission d'indemnisation des marins marchands,,,,0,,,,Merchant Seamen Compensation Board,207.0,Merchant Seamen Compensation Board Canada
3675,National Round Table on the Environment and the Economy,Table ronde nationale sur l'environnement et l'économie,,,229,,,,,,,,National Round Table on the Environment and the Economy,Table ronde nationale sur l'environnement et l'économie,,,,0,,,,National Round Table on the Environment and the Economy,229.0,National Round Table on the Environment and the Economy
3676,Public Appointments Commission Secretariat,Secrétariat de la Commission des nominations publiques,,,279,,,,,,,,Public Appointments Commission Secretariat,Secrétariat de la Commission des nominations publiques,,,,0,,,,Public Appointments Commission Secretariat,279.0,Public Appointments Commission Secretariat
3679,Canada Agricultural Review Tribunal,Commission de révision agricole du Canada,,,24,,,,,,,,Canada Agricultural Review Tribunal,Commission de révision agricole du Canada,,,,0,,,,Canada Agricultural Review Tribunal,24.0,Canada Agricultural Review Tribunal
3680,Canada Industrial Relations Board,Conseil canadien des relations industrielles,,,39,,,,,,,,Canada Industrial Relations Board,Conseil canadien des relations industrielles,,,,0,,,,Canada Industrial Relations Board,39.0,Canada Industrial Relations Board
3681,Canadian Artists and Producers Professional Relations Tribunal,Tribunal canadien des relations professionnelles artistes-producteurs,,,52,,,,,,,,Canadian Artists and Producers Professional Relations Tribunal,Tribunal canadien des relations professionnelles artistes-producteurs,,,,0,,,,Canadian Artists and Producers Professional Relations Tribunal,52.0,Canadian Artists and Producers Professional Relations Tribunal
3682,Canadian Cultural Property Export Review Board,Commission canadienne d'examen des exportations de biens culturels,,,60,,,,,,,,Canadian Cultural Property Export Review Board,Commission canadienne d'examen des exportations de biens culturels,,,,0,,,,Canadian Cultural Property Export Review Board,60.0,Canadian Cultural Property Export Review Board
3683,Canadian Human Rights Tribunal,Tribunal canadien des droits de la personne,,,72,,,,,,,,Canadian Human Rights Tribunal,Tribunal canadien des droits de la personne,,,,0,,,,Canadian Human Rights Tribunal,72.0,Canadian Human Rights Tribunal
3684,Canadian International Development Agency,Agence canadienne de développement international,,,77,,,,,,,,Canadian International Development Agency,Agence canadienne de développement international,,,,0,,,,Canadian International Development Agency,77.0,Canadian International Development Agency
3685,Canadian International Trade Tribunal,Tribunal canadien du commerce extérieur,,,79,,,,,,,,Canadian International Trade Tribunal,Tribunal canadien du commerce extérieur,,,,0,,,,Canadian International Trade Tribunal,79.0,Canadian International Trade Tribunal
3686,Employment Insurance Boards of Referees,Conseils arbitraux de l'assurance-emploi,,,18,,,,,,,,Employment Insurance Boards of Referees,Conseils arbitraux de l'assurance-emploi,,,,0,,,,Employment Insurance Boards of Referees,18.0,Employment Insurance Boards of Referees
3687,Office of the Commissioner of Review Tribunals,Bureau du Commissaire des tribunaux de révision,,,243,,,,,,,,Office of the Commissioner of Review Tribunals,Bureau du Commissaire des tribunaux de révision,,,,0,,,,Office of the Commissioner of Review Tribunals,243.0,Office of the Commissioner of Review Tribunals
3688,Office of the Umpire,Bureau du juge-arbitre,,,254,,,,,,,,Office of the Umpire,Bureau du juge-arbitre,,,,0,,,,Office of the Umpire,254.0,Office of the Umpire
3689,Old Port of Montreal Corporation Inc.,Société du Vieux-Port de Montréal Inc.,,,257,,Old Port of Montreal,,,,,,Old Port of Montreal Corporation Inc.,Société du Vieux-Port de Montréal Inc.,,,,0,,,,Old Port of Montreal Corporation Inc.,257.0,Old Port of Montreal Corporation Inc.
3690,Parc Downsview Park Inc.,Parc Downsview Park Inc,,,262,,Parc Downsview Park Inc.,,,,https://downsviewpark.ca/,https://parcdownsview.ca/,Parc Downsview Park Inc.,Parc Downsview Park Inc,,,,0,,,,Parc Downsview Park Inc.,262.0,Parc Downsview Park Inc.
3691,Pension Appeals Board,Commission d'appel des pensions,,,267,,,,,,,,Pension Appeals Board,Commission d'appel des pensions,,,,0,,,,Pension Appeals Board,267.0,Pension Appeals Board
3692,Public Service Labour Relations Board,Commission des relations de travail dans la fonction publique,,,284,,,,,,,,Public Service Labour Relations Board,Commission des relations de travail dans la fonction publique,,,,0,,,,Public Service Labour Relations Board,284.0,Public Service Labour Relations and Employment Board
3693,Public Service Staffing Tribunal,Tribunal de la dotation de la fonction publique,,,285,,,,,,,,Public Service Staffing Tribunal,Tribunal de la dotation de la fonction publique,,,,0,,,,Public Service Staffing Tribunal,285.0,Public Service Staffing Tribunal
3694,Registry of the Competition Tribunal,Greffe du Tribunal de la concurrence,,,289,,,,,,,,Registry of the Competition Tribunal,Greffe du Tribunal de la concurrence,,,,0,,,,Registry of the Competition Tribunal,289.0,Registry of the Competition Tribunal
3695,Registry of the Public Servants Disclosure Protection Tribunal,Greffe du Tribunal de la protection des fonctionnaires divulgateurs d'actes répréhensibles,,,290,,,,,,,,Registry of the Public Servants Disclosure Protection Tribunal,Greffe du Tribunal de la protection des fonctionnaires divulgateurs d'actes répréhensibles,,,,0,,,,Registry of the Public Servants Disclosure Protection Tribunal,290.0,Registry of the Public Servants Disclosure Protection Tribunal
3696,Registry of the Specific Claims Tribunal,Greffe du Tribunal des revendications particulières,,,291,,,,,,,,Registry of the Specific Claims Tribunal,Greffe du Tribunal des revendications particulières,,,,0,,,,Registry of the Specific Claims Tribunal,291.0,Registry of the Specific Claims Tribunal of Canada
3697,Transportation Appeal Tribunal of Canada,Tribunal d'appel des transports du Canada,,,324,,,,,,,,Transportation Appeal Tribunal of Canada,Tribunal d'appel des transports du Canada,,,,0,,,,Transportation Appeal Tribunal of Canada,324.0,Transportation Appeal Tribunal of Canada
3698,Vancouver Organizing Committee for the 2010 Olympic and Paralympic Winter Games,Comité d'organisation des Jeux olympiques et paralympiques d'hiver de 2010 à Vancouver,,,331,,,,,,,,Vancouver Organizing Committee for the 2010 Olympic and Paralympic Winter Games,Comité d'organisation des Jeux olympiques et paralympiques d'hiver de 2010 à Vancouver,,,,0,,,,Vancouver Organizing Committee for the 2010 Olympic and Paralympic Winter Games,331.0,Vancouver Organizing Committee for the 2010 Olympic and Paralympic Winter Games
3700,The Halifax 2011 Canada Games Host Society,Société d'accueil des Jeux de 2011 de Halifax,,,317,,,,,,,,The Halifax 2011 Canada Games Host Society,Société d'accueil des Jeux de 2011 de Halifax,,,,0,,,,The Halifax 2011 Canada Games Host Society,317.0,The Halifax 2011 Canada Games Host Society
3701,Prince George 2015 Canada Winter Games Host Society,Société hôtesse des Jeux d'hiver du Canada Prince George 2015,,,274,,,,,,,,Prince George 2015 Canada Winter Games Host Society,Société hôtesse des Jeux d'hiver du Canada Prince George 2015,,,,0,,,,Prince George 2015 Canada Winter Games Host Society,274.0,Prince George 2015 Canada Winter Games Host Society
3702,2010 Games Operating Trust Society,Société du legs des Jeux de 2010,,,121,,,,,,,,2010 Games Operating Trust Society,Société du legs des Jeux de 2010,,,,0,,,,2010 Games Operating Trust Society,121.0,2010 Games Operating Trust Society
3703,Canada Water Agency,Agence de l'eau du Canada,CWA,AEC,563,,,,CWA,,https://www.canada.ca/en/canada-water-agency.html,https://www.canada.ca/fr/agence-eau-canada.html,Canada Water Agency,Agence canadienne de l'eau,Agence canadienne de l'eau,1.1,Canada Water Agency,0,Canada Water Agency,Canada Water Agency,Agence de l'eau du Canada,Canada Water Agency,563.0,Canada Water Agency
3704,Treasury Board,Conseil du Trésor,TB,CT,,,,,TBD,,,,Treasury Board,Conseil du Trésor,Conseil du Trésor,1,Treasury Board,0,Treasury Board,,,,,Treasury Board
3705,Federal Public Sector Labour Relations and Employment Board,Commission des relations de travail et de l'emploi dans le secteur public fédéral,,,,,,,,,,,Federal Public Sector Labour Relations and Employment Board,Commission des relations de travail et de l'emploi dans le secteur public fédéral,,,,0,,,,,,Federal Public Sector Labour Relations and Employment Board
3706,Miscarriage of Justice Review Commission,Commission d'examen des erreurs du système judiciaire,,,564,,,,MJR,,,,Miscarriage of Justice Review Commission,Commission d'examen des erreurs du système judiciaire,Commission d'examen des erreurs du système judiciaire,1.1,Miscarriage of Justice Review Commission,0,,,,Miscarriage of Justice Review Commission,564.0,Miscarriage of Justice Review Commission
3707,VIA HFR - VIA TGF Inc.,VIA HFR - VIA TGF Inc.,,,562,,,,,,https://hfr-tgf.ca/,https://tgf-hfr.ca/,VIA HFR - VIA TGF Inc.,VIA HFR - VIA TGF Inc.,,,,0,,,,VIA HFR - VIA TGF Inc.,562.0,
nan,,,,,,,,,,,,,Office of the Information Commissioner,,Commissariat à l'information au Canada,4,Office of the Information Commissioner,0,,,,,,
